IdCliente,Fecha Nacimiento,Actividad Laboral,Estado Civil,Nivel Educacional,Tiene Mora,Saldo Medio Anual,Tiene Crédito Hipotecario,Tiene Crédito de Consumo,Medio de Contacto Preferente,Contactos con su Ejecutivo,Tiene Inversiones
35137,1980-04-21,Técnico,Soltero,Técnico Profesional,Si,-301000,Si,No,Celular,0,No
35138,1971-04-21,Trabajador Independiente,Soltero,Enseñanza Media,No,518000,Si,No,Celular,0,No
35139,1980-04-21,Técnico,Soltero,Técnico Profesional,Si,-472000,Si,Si,Celular,0,No
35140,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,258000,Si,No,Celular,0,No
35141,1971-04-21,Trabajador Dependiente,Divorciado,Enseñanza Media,Si,5000,Si,Si,Celular,2,No
35142,1972-04-21,Trabajador Dependiente,Casado,Universitario,No,580000,Si,No,Celular,2,No
35143,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,1625000,No,No,Celular,1,Si
35144,1981-04-21,Obrero,Casado,Enseñanza Media,No,-32000,Si,No,Celular,0,No
35145,1976-04-21,Técnico,Casado,Técnico Profesional,No,0,Si,No,Celular,0,No
35146,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,6981000,Si,No,Celular,3,No
35147,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,456000,No,No,Celular,0,No
35148,1981-04-21,Técnico,Casado,Técnico Profesional,Si,-410000,Si,Si,Celular,0,No
35149,1970-04-21,Trabajador Dependiente,Casado,Enseñanza Básica,No,51000,Si,No,Celular,0,No
35150,1976-04-21,Técnico,Casado,Técnico Profesional,No,522000,Si,Si,Celular,4,No
35151,1977-04-21,Técnico,Soltero,Técnico Profesional,No,-1000,Si,No,Celular,0,No
35152,1975-04-21,Técnico,Casado,Técnico Profesional,No,91000,Si,No,Celular,0,No
35153,1975-04-21,Trabajador Dependiente,Divorciado,Universitario,No,1288000,Si,No,Celular,0,No
35154,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,1787000,Si,No,Celular,4,No
35155,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,235000,Si,No,Celular,0,No
35156,1968-04-21,Trabajador Dependiente,Casado,Universitario,No,485000,Si,No,Fono Particular,0,No
35157,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,641000,Si,No,Celular,0,No
35158,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,1005000,No,No,Celular,0,No
35159,1976-04-21,Trabajador Dependiente,Casado,Enseñanza Media,No,0,Si,No,Celular,2,No
35160,1972-04-21,Gerente,Casado,Universitario,No,859000,Si,Si,Celular,11,No
35161,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,1094000,Si,No,Celular,0,No
35162,1971-04-21,Obrero,Casado,Enseñanza Media,No,95000,Si,No,Fono Particular,2,No
35163,1969-04-21,Trabajador Dependiente,Soltero,Universitario,No,61000,Si,No,Celular,0,No
35164,1976-04-21,Técnico,Soltero,Técnico Profesional,No,0,Si,No,Celular,0,No
35165,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,541000,Si,No,Celular,0,No
35166,1980-04-21,Trabajador Independiente,Soltero,Enseñanza Media,Si,-616000,Si,No,Celular,0,No
35167,1979-04-21,Obrero,Soltero,Enseñanza Media,No,-84000,Si,No,Celular,0,No
35168,1974-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,No,101000,Si,No,Celular,0,No
35169,1982-04-21,Obrero,Divorciado,Enseñanza Media,No,-15000,Si,Si,Celular,0,No
35170,1981-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,No,-23000,No,No,Celular,1,No
35171,1976-04-21,Obrero,Casado,Enseñanza Básica,No,0,Si,No,Celular,0,No
35172,1980-04-21,Obrero,Casado,Enseñanza Básica,No,-94000,Si,Si,Celular,0,No
35173,1969-04-21,Técnico,Casado,Técnico Profesional,No,367000,Si,No,Celular,3,No
35174,1968-04-21,Trabajador Dependiente,Casado,Universitario,No,314000,Si,No,Celular,10,No
35175,1974-04-21,Gerente,Divorciado,Universitario,No,1145000,Si,No,Celular,4,No
35176,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,222000,Si,No,Celular,0,No
35177,1975-04-21,Técnico,Soltero,Técnico Profesional,No,271000,Si,Si,Celular,0,No
35178,1975-04-21,Obrero,Casado,Enseñanza Básica,No,1000,Si,No,Celular,0,No
35179,1971-04-21,Gerente,Soltero,Universitario,No,473000,Si,No,Celular,1,No
35180,1970-04-21,Gerente,Soltero,Universitario,No,933000,Si,No,Celular,1,No
35181,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,1176000,No,No,Celular,0,No
35182,1970-04-21,Técnico,Casado,Técnico Profesional,No,465000,Si,No,Celular,0,No
35183,1974-04-21,Trabajador Dependiente,Divorciado,Universitario,No,146000,Si,No,Celular,1,No
35184,1969-04-21,Técnico,Casado,Técnico Profesional,No,169000,Si,No,Celular,1,No
35185,1970-04-21,Trabajador Dependiente,Casado,Enseñanza Media,No,24000,Si,Si,Celular,0,No
35186,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,1261000,Si,No,Celular,1,No
35187,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,5164000,No,No,Celular,0,No
35188,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,2817000,Si,No,Celular,0,No
35189,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,5626000,Si,No,Celular,0,No
35190,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,2706000,No,No,Celular,0,No
35191,1974-04-21,Trabajador Dependiente,Divorciado,Universitario,No,5267000,Si,No,Celular,2,No
35192,1976-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,No,No,Celular,0,No
35193,1976-04-21,Trabajador Dependiente,Soltero,Enseñanza Básica,Si,0,No,No,Celular,0,No
35194,1968-04-21,Gerente,Soltero,Universitario,No,3050000,Si,No,Celular,1,No
35195,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,8043000,Si,No,Celular,0,No
35196,1972-04-21,Trabajador Dependiente,Casado,Universitario,No,9049000,Si,No,Celular,0,No
35197,1974-04-21,Gerente,Soltero,Universitario,No,5276000,No,No,Celular,0,No
35198,1970-04-21,Gerente,Soltero,Universitario,No,3552000,No,No,Celular,0,No
35199,1968-04-21,Trabajador Dependiente,Soltero,Universitario,No,1475000,Si,No,Celular,0,No
35200,1974-04-21,Trabajador Dependiente,Casado,Universitario,No,1019000,Si,No,Celular,0,No
35201,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,739000,Si,No,Celular,0,No
35202,1969-04-21,Técnico,Soltero,Técnico Profesional,No,502000,Si,No,Fono Particular,0,No
35203,1975-04-21,Trabajador Independiente,Divorciado,Técnico Profesional,No,1000,Si,Si,Celular,0,No
35204,1974-04-21,Gerente,Casado,Universitario,No,6059000,Si,No,Celular,0,No
35205,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,5252000,Si,No,Celular,2,No
35206,1969-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,No,124000,Si,No,Celular,5,No
35207,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,1518000,Si,No,Fono Particular,0,No
35208,1968-04-21,Trabajador Dependiente,Soltero,Universitario,No,2204000,Si,No,Celular,0,No
35209,1974-04-21,Trabajador Dependiente,Soltero,Técnico Profesional,No,5969000,No,No,Celular,0,No
35210,1972-04-21,Trabajador Dependiente,Soltero,Universitario,No,3595000,Si,No,Celular,0,No
35211,1976-04-21,Obrero,Casado,Enseñanza Media,No,0,No,No,Celular,0,No
35212,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,1450000,Si,No,Celular,1,No
35213,1972-04-21,Gerente,Soltero,Universitario,No,616000,Si,No,Celular,1,No
35214,1976-04-21,Técnico,Casado,Técnico Profesional,No,0,No,Si,Celular,0,No
35215,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,950000,Si,No,Celular,0,No
35216,1976-04-21,Trabajador Dependiente,Casado,Técnico Profesional,No,0,No,No,Celular,0,No
35217,1973-04-21,Gerente,Soltero,Universitario,No,1344000,No,Si,Celular,0,No
35218,1974-04-21,Trabajador Dependiente,Casado,Universitario,No,3314000,Si,No,Celular,0,No
35219,1971-04-21,Empresario,Casado,Técnico Profesional,No,3083000,No,No,Celular,0,No
35220,1969-04-21,Trabajador Dependiente,Soltero,Universitario,No,1411000,No,No,Celular,0,No
35221,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,2881000,No,No,Celular,0,Si
35222,1975-04-21,Trabajador Dependiente,Soltero,Técnico Profesional,No,640000,No,No,Celular,1,No
35223,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,689000,Si,Si,Celular,0,Si
35224,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,914000,No,No,Celular,0,Si
35225,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,8866000,No,No,Celular,2,Si
35226,1969-04-21,Gerente,Soltero,Universitario,No,718000,Si,No,Celular,0,Si
35227,1972-04-21,Obrero,Soltero,Enseñanza Básica,No,121000,Si,No,Celular,0,No
35228,1968-04-21,Trabajador Dependiente,Casado,Universitario,No,233000,Si,No,Celular,0,No
35229,1969-04-21,Trabajador Dependiente,Soltero,Universitario,No,6982000,Si,No,Celular,1,No
35230,1969-04-21,Trabajador Dependiente,Soltero,Universitario,No,2185000,No,No,Celular,0,No
35231,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,3774000,Si,No,Celular,0,No
35232,1968-04-21,Trabajador Dependiente,Casado,Universitario,No,5075000,Si,No,Fono Particular,0,No
35233,1974-04-21,Trabajador Dependiente,Casado,Universitario,No,1352000,No,No,Celular,0,No
35234,1975-04-21,Gerente,Soltero,Universitario,No,3097000,Si,No,Celular,0,No
35235,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,2696000,Si,No,Celular,1,No
35236,1972-04-21,Trabajador Dependiente,Soltero,Universitario,No,3658000,Si,Si,Celular,0,No
35237,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,901000,Si,No,Celular,0,No
35238,1972-04-21,Gerente,Soltero,Universitario,No,3829000,No,Si,Celular,0,No
35239,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,5560000,Si,Si,Celular,0,No
35240,1969-04-21,Trabajador Dependiente,Soltero,Universitario,No,781000,No,No,Celular,0,No
35241,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,0,No,No,Celular,1,No
35242,1970-04-21,Trabajador Dependiente,Casado,Enseñanza Media,No,51000,Si,Si,Celular,0,No
35243,1969-04-21,Gerente,Casado,Universitario,No,1402000,No,No,Emailing,2,No
35244,1969-04-21,Gerente,Soltero,Universitario,No,718000,Si,No,Celular,1,Si
35245,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,914000,No,No,Celular,1,No
35246,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,14533000,No,No,Celular,2,No
35247,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,344000,No,No,Celular,0,No
35248,1971-04-21,Gerente,Casado,Universitario,No,500000,Si,No,Emailing,0,No
35249,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,554000,Si,No,Celular,5,No
35250,1969-04-21,Trabajador Dependiente,Soltero,Técnico Profesional,No,376000,No,No,Celular,3,No
35251,1971-04-21,Técnico,Casado,Técnico Profesional,No,473000,No,Si,Celular,0,Si
35252,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,2976000,Si,No,Celular,6,No
35253,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,1026000,Si,No,Celular,0,Si
35254,1975-04-21,Técnico,Soltero,Técnico Profesional,No,388000,No,No,Celular,0,Si
35255,1976-04-21,Gerente,Casado,Universitario,No,6138000,No,No,Celular,7,No
35256,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,284000,Si,No,Celular,0,No
35257,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,390000,Si,Si,Celular,1,No
35258,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,154000,Si,No,Celular,2,No
35259,1976-04-21,Gerente,Soltero,Universitario,No,2016000,No,No,Celular,1,Si
35260,1968-04-21,Gerente,Soltero,Universitario,No,1088000,Si,No,Celular,2,Si
35261,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,0,No,No,Celular,2,No
35262,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,291000,No,No,Fono Particular,5,No
35263,1968-04-21,Gerente,Divorciado,Universitario,No,530000,Si,No,Celular,3,No
35264,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,307000,No,No,Celular,3,No
35265,1973-04-21,Técnico,Soltero,Técnico Profesional,No,471000,No,No,Celular,0,No
35266,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,366000,No,No,Celular,0,No
35267,1976-04-21,Gerente,Soltero,Universitario,No,1962000,No,No,Celular,0,No
35268,1970-04-21,Trabajador Dependiente,Casado,Enseñanza Media,No,51000,Si,Si,Celular,2,No
35269,1968-04-21,Gerente,Divorciado,Universitario,No,530000,Si,No,Celular,1,No
35270,1972-04-21,Gerente,Casado,Universitario,No,625000,Si,No,Celular,2,No
35271,1972-04-21,Trabajador Independiente,Casado,Enseñanza Media,No,409000,No,No,Celular,2,Si
35272,1972-04-21,Gerente,Casado,Universitario,No,3154000,No,No,Celular,4,No
35273,1974-04-21,Trabajador Dependiente,Soltero,Técnico Profesional,No,785000,No,No,Celular,0,No
35274,1972-04-21,Gerente,Casado,Universitario,No,4945000,No,No,Celular,2,Si
35275,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,252000,No,No,Celular,0,No
35276,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,889000,Si,No,Celular,3,Si
35277,1968-04-21,Trabajador Dependiente,Soltero,Universitario,Si,62000,No,Si,Celular,0,No
35278,1972-04-21,Trabajador Dependiente,Divorciado,Universitario,No,4612000,Si,No,Celular,0,No
35279,1980-04-21,Trabajador Dependiente,Casado,Enseñanza Media,Si,-220000,Si,Si,Celular,0,No
35280,1980-04-21,Obrero,Casado,Enseñanza Media,Si,-49000,Si,No,Celular,0,No
35281,1974-04-21,Gerente,Casado,Universitario,No,3107000,Si,Si,Celular,0,No
35282,1968-04-21,Técnico,Soltero,Técnico Profesional,No,26000,No,Si,Celular,0,No
35283,1976-04-21,Trabajador Dependiente,Divorciado,Universitario,No,3717000,No,Si,Celular,0,No
35284,1973-04-21,Gerente,Soltero,Universitario,No,597000,No,Si,Celular,0,No
35285,1976-04-21,Trabajador Dependiente,Casado,Enseñanza Media,No,0,Si,No,Celular,0,No
35286,1979-04-21,Obrero,Divorciado,Enseñanza Básica,No,-156000,Si,No,Celular,0,No
35287,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,2502000,Si,No,Celular,0,No
35288,1976-04-21,Técnico,Casado,Técnico Profesional,No,0,No,Si,Celular,0,No
35289,1971-04-21,Técnico,Casado,Técnico Profesional,No,401000,Si,No,Celular,0,No
35290,1975-04-21,Técnico,Casado,Técnico Profesional,No,199000,No,Si,Celular,0,No
35291,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,5122000,No,No,Celular,0,No
35292,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,497000,Si,No,Celular,0,No
35293,1971-04-21,Gerente,Casado,Universitario,No,1517000,No,No,Celular,0,No
35294,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,90000,No,No,Celular,0,No
35295,1973-04-21,Gerente,Soltero,Universitario,No,1047000,Si,No,Celular,0,No
35296,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,297000,No,No,Celular,0,No
35297,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,34646000,No,No,Fono Particular,0,Si
35298,1969-04-21,Técnico,Soltero,Técnico Profesional,No,493000,No,No,Celular,0,No
35299,1971-04-21,Gerente,Casado,Universitario,No,1337000,No,No,Celular,0,No
35300,1975-04-21,Técnico,Soltero,Técnico Profesional,No,136000,Si,No,Celular,0,No
35301,1975-04-21,Trabajador Dependiente,Casado,Enseñanza Básica,No,163000,No,No,Celular,0,No
35302,1984-04-21,Técnico,Casado,Técnico Profesional,Si,-413000,Si,No,Celular,0,No
35303,1972-04-21,Gerente,Soltero,Universitario,No,3199000,No,No,Celular,0,No
35304,1968-04-21,Trabajador Dependiente,Casado,Universitario,No,3095000,No,No,Celular,0,No
35305,1982-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,No,-267000,No,Si,Celular,0,No
35306,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,212000,No,No,Celular,0,No
35307,1978-04-21,Técnico,Soltero,Técnico Profesional,Si,-398000,No,Si,Celular,0,No
35308,1973-04-21,Trabajador Independiente,Soltero,Universitario,No,2559000,No,No,Celular,0,Si
35309,1974-04-21,Trabajador Dependiente,Casado,Universitario,No,1604000,No,Si,Celular,0,Si
35310,1981-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,Si,-1139000,Si,No,Celular,0,No
35311,1972-04-21,Obrero,Soltero,Enseñanza Media,No,22000,No,No,Celular,0,No
35312,1974-04-21,Técnico,Casado,Técnico Profesional,No,2000,Si,Si,Celular,0,No
35313,1972-04-21,Técnico,Divorciado,Técnico Profesional,No,31000,No,Si,Celular,0,No
35314,1971-04-21,Gerente,Casado,Universitario,No,2102000,Si,No,Celular,0,No
35315,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,473000,Si,No,Celular,0,No
35316,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,11431000,No,No,Celular,0,No
35317,1974-04-21,Gerente,Casado,Universitario,No,2414000,No,No,Celular,0,No
35318,1972-04-21,Trabajador Dependiente,Soltero,Universitario,No,1732000,No,No,Celular,0,No
35319,1971-04-21,Gerente,Soltero,Universitario,No,1310000,No,No,Celular,0,No
35320,1977-04-21,Trabajador Dependiente,Casado,Enseñanza Media,No,-1000,No,No,Celular,0,No
35321,1976-04-21,Trabajador Dependiente,Casado,Enseñanza Básica,No,0,No,No,Fono Particular,0,No
35322,1978-04-21,Obrero,Divorciado,Enseñanza Media,Si,-299000,Si,No,Celular,0,No
35323,1976-04-21,Obrero,Divorciado,Enseñanza Media,No,252000,No,Si,Celular,0,No
35324,1984-04-21,Obrero,Soltero,Enseñanza Media,No,-197000,No,Si,Celular,0,No
35325,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,642000,No,Si,Celular,0,No
35326,1974-04-21,Trabajador Dependiente,Casado,Universitario,Si,2000,No,No,Celular,0,No
35327,1976-04-21,Gerente,Soltero,Universitario,No,1836000,No,No,Celular,0,No
35328,1968-04-21,Técnico,Casado,Técnico Profesional,No,485000,No,No,Celular,0,No
35329,1975-04-21,Técnico,Soltero,Técnico Profesional,No,127000,Si,No,Celular,0,No
35330,1970-04-21,Gerente,Casado,Universitario,No,5910000,No,No,Celular,0,No
35331,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,0,No,No,Celular,0,No
35332,1976-04-21,Gerente,Divorciado,Universitario,No,387000,No,No,Celular,0,No
35333,1968-04-21,Gerente,Casado,Universitario,No,2204000,No,No,Celular,0,No
35334,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,1107000,No,No,Celular,0,No
35335,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,0,No,No,Celular,0,No
35336,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,0,No,No,Celular,0,No
35337,1968-04-21,Trabajador Dependiente,Divorciado,Universitario,No,4805000,No,Si,Celular,0,No
35338,1969-04-21,Gerente,Soltero,Universitario,No,2536000,Si,No,Celular,0,Si
35339,1973-04-21,Técnico,Casado,Técnico Profesional,No,255000,No,Si,Celular,0,No
35340,1975-04-21,Gerente,Casado,Universitario,No,1900000,No,No,Celular,0,No
35341,1975-04-21,Gerente,Soltero,Universitario,No,3367000,No,No,Celular,0,No
35342,1971-04-21,Técnico,Soltero,Técnico Profesional,No,230000,Si,No,Celular,0,No
35343,1972-04-21,Técnico,Divorciado,Técnico Profesional,No,409000,No,Si,Celular,0,No
35344,1973-04-21,Técnico,Soltero,Técnico Profesional,No,39000,No,No,Celular,0,No
35345,1976-04-21,Técnico,Soltero,Técnico Profesional,No,0,No,No,Celular,0,No
35346,1981-04-21,Técnico,Soltero,Técnico Profesional,No,-5000,No,Si,Celular,0,No
35347,1971-04-21,Trabajador Dependiente,Soltero,Universitario,Si,5000,Si,No,Celular,0,No
35348,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,0,No,No,Celular,0,No
35349,1975-04-21,Gerente,Soltero,Universitario,No,631000,No,No,Celular,0,No
35350,1977-04-21,Trabajador Dependiente,Casado,Universitario,No,-55000,Si,No,Celular,0,No
35351,1975-04-21,Técnico,Soltero,Técnico Profesional,No,316000,No,No,Celular,0,No
35352,1975-04-21,Gerente,Soltero,Universitario,No,5167000,No,No,Celular,0,No
35353,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,138000,No,Si,Celular,0,No
35354,1976-04-21,Técnico,Casado,Técnico Profesional,No,342000,Si,No,Celular,0,No
35355,1973-04-21,Técnico,Casado,Técnico Profesional,No,84000,No,Si,Celular,0,No
35356,1981-04-21,Técnico,Casado,Técnico Profesional,No,-95000,Si,No,Celular,0,No
35357,1968-04-21,Trabajador Dependiente,Casado,Enseñanza Básica,No,197000,Si,No,Celular,0,No
